002724, 海洋王, 0, 0.3415, 
002227, 奥, 0, 0.3412, 
002316, 亚联发展, 0, 0.3401, 
300649, 杭州园林, 0, 0.3400, 
300650, 太龙照明, 0, 0.3385, 
600893, 航发动力, 0, 0.3382, 
002080, 中材科技, 0, 0.3381, 
300508, 维宏股份, 0, 0.3381, 
688050, 爱博医疗, 0, 0.3378, 
002506, 协鑫集成, 0, 0.3376, 
688408, 中信博, 0, 0.3376, 
603630, 拉芳家化, 0, 0.3375, 
000835, *ST长动, 0, 0.3364, 
300894, 火星人, 0, 0.3363, 
300694, 蠡湖股份, 0, 0.3355, 
688521, 芯原股份-U, 0, 0.3348, 
600338, 西藏珠峰, 0, 0.3347, 
300115, 长盈精密, 0, 0.3337, 
300124, 汇川技术, 0, 0.3336, 
600734, *ST实达, 0, 0.3333, 
002309, 中利集团, 0, 0.3333, 
601828, 美凯龙, 0, 0.3330, 
688625, 呈和科技, 0, 0.3328, 
688388, 嘉元科技, 0, 0.3327, 
300520, 科大国创, 0, 0.3327, 
300592, 华凯创意, 0, 0.3327, 
300108, 吉药控股, 0, 0.3322, 
300416, 苏试试验, 0, 0.3312, 
002627, 宜昌交运, 0, 0.3308, 
300745, 欣锐科技, 0, 0.3306, 
000983, 山西焦煤, 0, 0.3304, 
600307, 酒钢宏兴, 0, 0.3298, 
600586, 金晶科技, 0, 0.3295, 
600862, 中航高科, 0, 0.3294, 
603063, 禾望电气, 0, 0.3294, 
300373, 扬杰科技, 0, 0.3288, 
300448, 浩云科技, 0, 0.3281, 
688533, 上声电子, 0, 0.3280, 
002442, 龙星化工, 0, 0.3278, 
603529, 爱玛科技, 0, 0.3270, 
300014, 亿纬锂能, 0, 0.3263, 
300071, *ST嘉信, 0, 0.3256, 
600355, 精伦电子, 0, 0.3242, 
603379, 三美股份, 0, 0.3241, 
600695, *ST绿庭, 0, 0.3237, 
300217, 东方电热, 0, 0.3228, 
002139, 拓邦股份, 0, 0.3226, 
002149, 西部材料, 0, 0.3222, 
600582, 天地科技, 0, 0.3214, 
300114, 中航电测, 0, 0.3208, 
300560, 中富通, 0, 0.3206, 
002025, 航天电器, 0, 0.3201, 
002497, 雅化集团, 0, 0.3201, 
002408, 齐翔腾达, 0, 0.3198, 
601600, 中国铝业, 0, 0.3198, 
600230, 沧州大化, 0, 0.3198, 
300204, 舒泰神, 0, 0.3191, 
002218, 拓日新能, 0, 0.3191, 
300618, 寒锐钴业, 0, 0.3188, 
300776, 帝尔激光, 0, 0.3179, 
600615, *ST丰华, 0, 0.3175, 
600641, 万业企业, 0, 0.3169, 
002473, *ST圣莱, 0, 0.3168, 
600751, 海航科技, 0, 0.3163, 
300424, 航新科技, 0, 0.3157, 
